trade_date,FW_label
20241101_090201_883334856,-0.35691056
20241101_090202_136643670,-0.67389095
20241101_090202_397752166,-0.9781336
20241101_090202_651436758,-2.9404547
20241101_090202_893125554,0.076711275
20241101_090203_143178855,0.21579711
20241101_090203_386213056,0.014191488
20241101_090203_632350843,0.30789265
20241101_090203_882510361,0.15024386
20241101_090204_141417605,0.12928908
20241101_090204_385436472,-0.042374812
20241101_090204_637952041,0.5228635
20241101_090204_891192065,1.731318
20241101_090205_135394283,-0.60218745
20241101_090205_383677761,-0.21834613
20241101_090205_635107965,0.2869966
20241101_090205_890606310,-0.61467236
20241101_090206_133715223,0.07308349
20241101_090206_383748524,0.22213626
20241101_090206_638268102,0.02835895
20241101_090206_882304800,-0.18978177
20241101_090207_135207964,-0.509891
20241101_090207_385102169,-0.048126303
20241101_090207_641841942,-0.25638613
20241101_090207_884357634,0.42017117
20241101_090208_139370284,-0.5655326
20241101_090208_395042645,-0.12412531
20241101_090208_637595497,0.021242453
20241101_090208_887034649,-0.010823706
20241101_090209_141751884,-0.01338688
20241101_090209_382428883,-2.6596131
20241101_090209_635412926,-0.2983041
20241101_090209_884003212,-0.43966648
20241101_090210_134877573,-0.34524813
20241101_090210_383357526,0.16697432
20241101_090210_634903984,1.5573305
20241101_090210_888053760,2.2102172
20241101_090211_136757529,-0.22980978
20241101_090211_380585292,-0.62041414
20241101_090211_631847858,-2.0229638
20241101_090211_887406777,-0.06817933
20241101_090212_131564305,0.08579119
20241101_090212_379863152,0.7755344
20241101_090212_631636700,0.24401708
20241101_090212_876107298,0.46158373
20241101_090213_127862198,0.5672046
20241101_090213_381001747,0.42497373
20241101_090213_639985886,0.19434795
20241101_090213_882913138,-0.26182014
20241101_090214_138044718,-0.13394429
20241101_090214_383783569,-0.1419728
20241101_090214_633337832,-0.17371936
20241101_090214_879544617,-0.12767531
20241101_090215_134293591,0.03092922
20241101_090215_382408459,-0.03806492
20241101_090215_637268465,-0.05073657
20241101_090215_881169840,0.20444521
20241101_090216_131704762,0.49421003
20241101_090216_379474760,0.2591447
20241101_090216_631450630,1.0536939
20241101_090216_877248318,-0.82540345
20241101_090217_133564495,-0.20498861
20241101_090217_379095316,-0.606344
20241101_090217_634269272,-0.031869575
20241101_090217_878391066,-0.4955562
20241101_090218_381693887,-0.4437923
20241101_090218_631578254,-0.49016774
20241101_090218_878133572,-0.19633994
20241101_090219_131644794,-0.30662915
20241101_090219_381431784,-0.05889883
20241101_090219_636422153,-0.12021952
20241101_090219_881786806,-0.10931631
20241101_090220_131795492,-0.009607749
20241101_090220_378079987,0.09957556
20241101_090220_635411247,0.14966667
20241101_090221_136251567,0.057890423
20241101_090221_383176302,-0.22210182
20241101_090221_635315478,-0.29839173
20241101_090222_133956960,-0.30297524
20241101_090222_377476397,-0.57674867
20241101_090222_632433363,-0.65292954
20241101_090222_878662714,-0.5856915
20241101_090223_133151176,-0.21125595
20241101_090223_379589121,-0.13245499
20241101_090223_639124809,-0.1991118
20241101_090223_878256202,-0.55944735
20241101_090224_131648344,-0.65393895
20241101_090224_377698875,-0.48160374
20241101_090224_638152900,-0.1291471
20241101_090224_880499639,0.12411835
20241101_090225_132648142,-0.011832168
20241101_090225_378837450,0.007389823
20241101_090225_631320565,0.08884803
20241101_090226_132286495,0.009540776
20241101_090226_382498447,-0.2325349
20241101_090226_631928168,-0.90040195
20241101_090226_875873253,-0.6196942
20241101_090227_129194576,-0.12896994
20241101_090227_379910373,-0.1259361
20241101_090227_632992799,0.8070252
20241101_090227_880004589,0.22407953
20241101_090228_136160656,0.121130325
20241101_090228_378553922,0.11761788
20241101_090228_634695508,-0.039012514
20241101_090228_876291649,0.2234848
20241101_090229_641107759,0.28121844
20241101_090229_880934733,0.13571171
20241101_090230_136954688,0.3345239
20241101_090230_380876000,0.1844398
20241101_090230_637914045,-0.18140186
20241101_090230_879791508,0.016742447
20241101_090231_132807166,0.05438993
20241101_090231_380634597,0.0037079845
20241101_090231_634930635,-0.0067174044
20241101_090231_877410981,-0.0026912298
20241101_090232_128748150,-0.005556008
20241101_090232_376529990,-0.058821283
20241101_090232_629049954,-0.32549444
20241101_090232_873081826,-0.30968472
20241101_090233_125067425,-0.2568458
20241101_090233_375938428,0.01409488
20241101_090233_632922968,-0.23841901
20241101_090233_877350397,-0.13563408
20241101_090234_131468257,-0.016106825
20241101_090234_380554576,0.11227844
20241101_090234_637621138,0.5186557
20241101_090234_879222905,1.6611378
20241101_090235_134797107,0.033139274
20241101_090235_380297454,-0.35165113
20241101_090235_635455723,-0.24180426
20241101_090235_882459831,0.01941684
20241101_090236_139593224,0.0058560763
20241101_090236_376830341,0.02158306
20241101_090236_629764800,-0.03155484
20241101_090236_875772782,-0.06570288
20241101_090237_131178684,-0.022835752
20241101_090237_627964836,-0.061176084
20241101_090237_879436237,0.0013494883
20241101_090238_132762820,-0.007509252
20241101_090238_381354171,0.12390456
20241101_090238_634859026,-0.17366761
20241101_090238_881003476,-0.1730813
20241101_090239_133597927,-0.21308903
20241101_090239_390666232,-0.42777535
20241101_090239_633012777,-0.29665962
20241101_090239_879735832,0.8013099
20241101_090240_136384463,0.44426337
20241101_090240_381557507,0.46821022
20241101_090240_635232940,0.4103929
20241101_090240_880094964,0.4408874
20241101_090241_132398016,0.16827334
20241101_090241_874100653,0.30240265
20241101_090242_879241453,0.31032443
20241101_090243_132897685,0.20647858
20241101_090243_376166679,0.19628774
20241101_090244_135959288,0.14084376
20241101_090244_378067045,0.3998928
20241101_090244_650376897,0.31045923
20241101_090244_886426916,0.2740259
20241101_090245_139606714,0.33168876
20241101_090245_380688425,0.63813835
20241101_090245_638338337,-0.4931276
20241101_090245_882420694,-0.98850566
20241101_090246_136386645,-0.25305352
20241101_090246_379942816,-0.3028488
20241101_090246_658798456,-0.3399976
20241101_090247_134738704,-0.36122963
