trade_date,FW_label
20241105_210216_689302625,0.0024158452
20241105_210216_936242380,-0.017969212
20241105_210217_182351525,-0.14139952
20241105_210217_444186342,0.021322051
20241105_210217_683470762,0.04143191
20241105_210217_936546025,0.30009598
20241105_210218_180708912,0.0911412
20241105_210218_441858960,0.030838111
20241105_210218_680749415,-0.07289865
20241105_210218_938556063,-0.07570668
20241105_210219_194985037,-0.15502994
20241105_210219_448293063,-0.0277163
20241105_210219_694884936,0.079418905
20241105_210219_937062744,0.06605876
20241105_210220_183530902,-0.060313128
20241105_210220_441988669,-0.08590507
20241105_210220_684184860,-0.043025278
20241105_210220_938779319,-0.1197963
20241105_210221_185995674,-0.12311601
20241105_210221_440968868,-0.21550111
20241105_210221_685920397,-0.062333427
20241105_210221_941047423,0.06785155
20241105_210222_185431183,-0.13813095
20241105_210222_445387597,-0.07794803
20241105_210222_692892534,-0.10719218
20241105_210222_938275770,0.07125953
20241105_210223_188646865,0.6406451
20241105_210223_443646636,0.31148854
20241105_210223_693832058,0.14727782
20241105_210223_935717330,0.17451198
20241105_210224_186632790,-0.09154894
20241105_210224_443724665,0.056166984
20241105_210224_690354036,0.16956164
20241105_210224_936585650,0.65605044
20241105_210225_187106886,0.25295162
20241105_210225_445102353,0.045302607
20241105_210225_684543699,-0.047396533
20241105_210225_938842674,0.06891356
20241105_210226_188977444,0.094312616
20241105_210226_447577520,0.08275894
20241105_210226_689968023,0.027374187
20241105_210226_940164366,-0.013544848
20241105_210227_195353576,0.27146852
20241105_210227_445727023,0.31454894
20241105_210227_691932247,0.18230607
20241105_210227_939671370,0.20288818
20241105_210228_183902504,0.13061105
20241105_210228_442588123,0.15534325
20241105_210228_683510281,0.02498428
20241105_210228_936415116,0.12701832
20241105_210229_188314311,0.036565132
20241105_210229_451453122,0.18244596
20241105_210229_684730844,0.15653269
20241105_210229_931197143,0.0837938
20241105_210230_183010130,0.09231099
20241105_210230_443332858,0.07467792
20241105_210230_691086702,0.11571238
20241105_210230_935074632,0.06382827
20241105_210231_181327319,-0.044133954
20241105_210231_442296301,0.13785152
20241105_210231_686796859,0.21065654
20241105_210231_934531999,-0.022328546
20241105_210232_180014477,0.11423809
20241105_210232_436585515,0.08769513
20241105_210232_680630682,0.09616036
20241105_210232_933090949,0.06286261
20241105_210233_183235535,0.33605576
20241105_210233_441958669,0.18215112
20241105_210233_685345425,0.21013708
20241105_210233_934138311,-0.015006205
20241105_210234_182746741,0.11305169
20241105_210234_435875926,0.016172985
20241105_210234_684386912,0.09290785
20241105_210234_943170961,0.018821219
20241105_210235_182323594,0.073208705
20241105_210235_438911691,-0.019346317
20241105_210235_682417078,0.27186808
20241105_210235_932802015,0.08723665
20241105_210236_183044367,0.40242663
20241105_210236_440676723,0.13825373
20241105_210236_685139105,0.16381933
20241105_210236_941767833,0.16854759
20241105_210237_188470155,0.4485537
20241105_210237_439349028,0.20784937
20241105_210237_685928924,0.18154465
20241105_210237_937810600,0.050864585
20241105_210238_184428960,0.087979354
20241105_210238_443673828,0.6546456
20241105_210238_683814367,-0.3927041
20241105_210238_946603166,0.93568337
20241105_210239_201410923,0.85343456
20241105_210239_458217114,0.22118336
20241105_210239_696453446,0.27515444
20241105_210239_958163285,0.27327135
20241105_210240_192440243,0.13152812
20241105_210240_443124573,0.0005990658
20241105_210240_682422634,0.057341404
20241105_210240_933402763,0.076783426
20241105_210241_179891193,0.2894068
20241105_210241_439737031,0.5849828
20241105_210241_678053711,0.6516027
20241105_210241_932616185,0.55467504
